OBJECTID,InspectionStatus,SURVEY_DATE,PARID,ADDR,FRONTAGE,DEPTH,AREA_SQFT,AREA_ACRES,LAND_VAL,BLDG_VAL,TTL_VAL,ZONING,CURR_USE,LICENSE,PREF_USE,SECND_USE,REC_PRICE,COMMENTS,NBRHD,WARD_2012,LUC,STNUMB,STNUMB2,STDIR,STNAME,STTYPE,Z_,MODIFIED_BY,LAST_MODIFIED,STATUSSINCESURVEY,SHAPE_STArea(),SHAPE_STLength()
3728,Y,2016-06-13 04:00:00,6737723,CUYAHOGA ST,None,None,115870,2.66,48050,None,None,NULL,13, ,13,14,None,See adjacent parcels for pic ,Merriman Valley,W1,640,None,None,None,CUYAHOGA,ST,None,ROZENDA,2017-02-21 11:58:16,None,120562.875122,1947.60910515
3729,Y,2016-06-13 04:00:00,6701997,CUYAHOGA ST,None,None,943510,21.66,144500,None,None,NULL,13, ,13,14,None,None,Merriman Valley,W1,640,None,None,None,CUYAHOGA,ST,None,ROZENDA,2017-02-21 11:58:16,None,897880.848022,6141.70601703
3730,Y,2016-06-13 04:00:00,6716419,MEMORIAL PKWY,None,None,132858,3.05,41940,None,None,NULL,8, ,8,0,None,"Heavily wooded area, see previous parcels for pic ",Northwest Akron,W1,640,None,None,None,MEMORIAL,PKWY,None,ROZENDA,2017-02-21 11:58:16,None,242923.608521,3747.35669522
3731,Y,2016-06-13 04:00:00,6716408,499 MEMORIAL PKWY,None,None,650786,14.94,110000,None,None,NULL,8, ,8,0,None,"Heavily wooded area, see previous parcels for pic ",Northwest Akron,W1,640,499,None,None,MEMORIAL,PKWY,None,ROZENDA,2017-02-21 11:58:16,None,791177.858765,7020.20078576
3732,Y,2016-06-13 04:00:00,6717471,MEMORIAL PKWY,None,None,872942,20.04,275550,None,None,NULL,8, ,8,0,None,"Heavily wooded area, see previous parcels for pic ",Northwest Akron,W1,660,None,None,None,MEMORIAL,PKWY,None,ROZENDA,2017-02-21 11:58:16,None,246162.711914,2120.10063922
3733,Y,2016-06-13 04:00:00,6716422,MEMORIAL PKWY,None,None,551470,12.66,696300,None,None,NULL,8, ,8,0,None,Heavily wooded area ,Merriman Valley,W1,640,None,None,None,MEMORIAL,PKWY,None,ROZENDA,2017-02-21 11:58:16,None,636060.663818,3248.07448359
3734,Y,2016-06-14 04:00:00,6716432,CUYAHOGA  ST REAR,None,None,162914,3.74,67550,None,None,NULL,8, ,8,0,None,See adjacent parcels for pic ,Merriman Valley,W1,640,None,REAR,None,CUYAHOGA,ST,None,ROZENDA,2017-02-21 11:58:16,None,162937.575806,1706.40004801
3735,Y,2016-06-13 04:00:00,6716451,1070 CUYAHOGA ST,None,None,2144023,49.22,144500,None,None,NULL,8, ,8,0,None,"Heavily wooded area, see previous parcels for pic",Merriman Valley,W1,640,1070,None,None,CUYAHOGA,ST,None,ROZENDA,2017-02-21 11:58:16,None,1783113.75928,10521.3744149
3736,Y,2016-06-14 04:00:00,6761094,WOODSVIEW DR,None,None,95396,2.19,46840,None,None,NULL,8, ,8,0,None,None,Northwest Akron,W1,640,None,None,None,WOODSVIEW,DR,None,ROZENDA,2017-02-21 11:58:16,None,94752.3205566,1838.97372522
3737,Y,2016-06-17 04:00:00,6855433,1431 N PORTAGE PATH,None,None,9696,0.2226,13570,None,None,NULL,10, ,10,0,None,Indian monument,Northwest Akron,W1,499,1431,None,N,PORTAGE,PATH,None,ROZENDA,2017-02-21 11:58:16,None,9697.54516602,595.551562818
3738,Y,2016-06-01 04:00:00,6717274,MC KENNA AVE,62,135,8368,0.1921,15940,None,None,NULL,8, ,8,0,None,Tyro-Moody Mini Park. For photo see parcel 6755388.,Goodyear Heights,W6,640,None,None,None,MCKENNA,AVE,None,ROZENDA,2017-02-21 11:58:16,None,8512.22094727,395.883913166
3739,Y,2016-06-01 04:00:00,6717276,MC KENNA AVE,62,135,8368,0.1921,15940,None,None,NULL,8, ,8,0,None,Tyro-Moody Mini Park. For photo see parcel 6755388.,Goodyear Heights,W6,640,None,None,None,MCKENNA,AVE,None,ROZENDA,2017-02-21 11:58:16,None,8204.33825684,390.884294559
3740,Y,2016-06-01 04:00:00,6837021,MC KENNA AVE,56,150,8398,0.1928,15940,None,None,NULL,8, ,8,0,None,Tyro-Moody Mini Park. For photo see parcel 6755388.,Goodyear Heights,W6,640,None,None,None,MCKENNA,AVE,None,ROZENDA,2017-02-21 11:58:16,None,8062.93554688,405.625544836
3741,Y,2016-06-01 04:00:00,6835874,MC KENNA AVE,56,150,8398,0.1928,15940,None,None,NULL,8, ,8,0,None,Tyro-Moody Mini Park. For photo see parcel 6755388.,Goodyear Heights,W6,640,None,None,None,MCKENNA,AVE,None,ROZENDA,2017-02-21 11:58:16,None,8529.59912109,411.54656828
3742,Y,2016-06-01 04:00:00,6835890,MC KENNA AVE,56,150,8398,0.1928,15940,None,None,NULL,8, ,8,0,None,Tyro-Moody Mini Park. For photo see parcel 6755388.,Goodyear Heights,W6,640,None,None,None,MCKENNA,AVE,None,ROZENDA,2017-02-21 11:58:16,None,8267.47338867,407.637522469
3743,Y,2016-06-01 04:00:00,6755388,MC KENNA AVE,112,150,16801,0.3857,23780,None,None,NULL,8, ,8,0,None,Tyro-Moody Mini Park,Goodyear Heights,W6,640,None,None,None,MCKENNA,AVE,None,ROZENDA,2017-02-21 11:58:16,None,16172.4481201,514.767598673
3744,Y,2016-05-27 04:00:00,6721427,NEWTON ST,72,150,10799,0.2479,25870,None,None,NULL,7, ,7,0,None,Creek runs through.,Goodyear Heights,W6,640,None,None,None,NEWTON,ST,None,ROZENDA,2017-02-21 11:58:16,None,9599.59289551,434.063325253
3745,Y,2016-06-01 04:00:00,6717275,MC KENNA AVE,124,100,12402,0.2847,20620,None,None,NULL,8, ,8,0,None,Tyro-Moody Mini Park. For photo see parcel 6755388.,Goodyear Heights,W6,640,None,None,None,MCKENNA,AVE,None,ROZENDA,2017-02-21 11:58:16,None,12322.1489258,447.003961198
3746,Y,2016-07-01 04:00:00,6859979,DARROW/EASTWOOD,None,None,9,0.0002,30,None,None,NULL,14, ,14,0,None,Easement?,Goodyear Heights,W6,640,None,None,None,DARROW/EASTWOOD,None,None,ROZENDA,2017-02-21 11:58:16,None,12.5003662109,17.0640869589
3747,Y,2016-06-08 04:00:00,6830575,930 DELIA AVE,45,85,3825,0.0878,12020,None,None,NULL,7, ,12,0,None,None,West Akron,W4,500,930,None,None,DELIA,AVE,None,ROZENDA,2017-02-21 11:58:16,None,3854.34423828,260.397720654
3748,Y,2016-06-08 04:00:00,6731200,DELIA AVE,50,140,7000,0.1607,16200,None,None,NULL,7, ,12,0,None,None,West Akron,W4,640,None,None,None,DELIA,AVE,None,ROZENDA,2017-02-21 11:58:16,None,7046.06054688,380.624133831
3749,Y,2016-06-08 04:00:00,6830360,983 STADELMAN AVE,40,154,6159,0.1414,15470,None,None,NULL,7, ,12,0,None,None,West Akron,W4,640,983,None,None,STADELMAN,AVE,None,ROZENDA,2017-02-21 11:58:16,None,6028.17663574,381.40828955
3750,Y,2016-06-09 04:00:00,6725595,516 SUNSET VIEW DR,62,114,7070,0.1623,26180,54840,None,NULL,7, ,11,0,None,None,West Akron,W4,640,516,None,None,SUNSET VIEW,DR,None,ROZENDA,2017-02-21 11:58:16,None,7155.82202148,347.597172473
3751,Y,2016-06-09 04:00:00,6738269,502 STORER AVE,50,104,5201,0.1194,17270,None,None,NULL,7, ,11,0,None,None,West Akron,W4,640,502,None,None,STORER,AVE,None,ROZENDA,2017-02-21 11:58:16,None,5166.24829102,305.797102092
3752,Y,2016-06-09 04:00:00,6715167,STORER AVE,50,104,5201,0.1194,17270,None,None,NULL,7, ,11,12,None,None,West Akron,W4,640,None,None,None,STORER,AVE,None,ROZENDA,2017-02-21 11:58:16,None,5176.5057373,306.095301322
3753,Y,2016-06-09 04:00:00,6830207,PECKHAM ST,40,150,5998,0.1377,15000,None,None,NULL,7, ,12,0,None,None,West Akron,W4,640,None,None,None,PECKHAM,ST,None,ROZENDA,2017-02-21 11:58:16,None,5951.10424805,375.778011704
3754,Y,2016-06-09 04:00:00,6727744,373 NOAH AVE,40,144,5759,0.1322,14700,None,None,NULL,7, ,12,0,None,None,West Akron,W4,500,373,None,None,NOAH,AVE,None,ROZENDA,2017-02-21 11:58:16,None,5865.72131348,372.129607288
3755,Y,2016-06-09 04:00:00,6713595,897 BAUGHMAN ST,33,125,4125,0.0947,12440,None,None,NULL,7, ,12,0,None,None,West Akron,W4,640,897,None,None,BAUGHMAN,ST,None,ROZENDA,2017-02-21 11:58:16,None,4296.5447998,324.536409614
3756,Y,2016-06-09 04:00:00,6738249,905 BAUGHMAN ST,33,125,4125,0.0947,12440,None,None,NULL,7, ,12,0,None,None,West Akron,W4,640,905,None,None,BAUGHMAN,ST,None,ROZENDA,2017-02-21 11:58:16,None,4287.29797363,323.98248745
3757,Y,2016-06-09 04:00:00,6845928,917 BAUGHMAN ST,50,125,6251,0.1435,15380,None,None,NULL,7, ,11,12,None,None,West Akron,W4,640,917,None,None,BAUGHMAN,ST,None,ROZENDA,2017-02-21 11:58:16,None,6394.51623535,356.313838566
3758,Y,2016-06-09 04:00:00,6715531,CRESTVIEW AVE,60,130,7802,0.1791,21340,None,None,NULL,7, ,11,12,None,None,West Akron,W4,640,None,None,None,CRESTVIEW,AVE,None,ROZENDA,2017-02-21 11:58:16,None,7793.88171387,380.598886282
3759,Y,2016-06-09 04:00:00,6848130,467 MADISON AVE,42,115,4831,0.1109,13380,None,None,NULL,7, ,12,0,None,None,West Akron,W4,640,467,None,None,MADISON,AVE,None,ROZENDA,2017-02-21 11:58:16,None,4816.80090332,314.736220682
3760,Y,2016-06-09 04:00:00,6841055,682 MORELEY AVE,50,123,6151,0.1412,19160,None,None,NULL,7, ,11,12,None,None,West Akron,W4,640,682,None,None,MORELEY,AVE,None,ROZENDA,2017-02-21 11:58:16,None,6069.54199219,344.387966093
3761,Y,2016-06-09 04:00:00,6713615,797 CRESTVIEW AVE,60,130,7802,0.1791,21340,44480,None,NULL,7, ,11,12,None,None,West Akron,W4,640,797,None,None,CRESTVIEW,AVE,None,ROZENDA,2017-02-21 11:58:16,None,7772.46765137,379.882479896
3762,Y,2016-06-09 04:00:00,6726610,482 MADISON AVE,43,100,4299,0.0987,12610,None,None,NULL,7, ,12,0,None,None,West Akron,W4,640,482,None,None,MADISON,AVE,None,ROZENDA,2017-02-21 11:58:16,None,4460.18640137,288.157787538
3763,Y,2016-06-09 04:00:00,6804385,750 COPLEY RD,66,125,11482,0.2636,18150,None,None,NULL,7, ,3,8,None,None,West Akron,W4,640,750,None,None,COPLEY,RD,None,ROZENDA,2017-02-21 11:58:16,None,11344.4222412,487.836909844
3764,Y,2016-06-09 04:00:00,6830162,754 COPLEY RD,44,125,5502,0.1263,14340,None,None,NULL,7, ,3,8,None,See previous parcel for pic ,West Akron,W4,640,754,None,None,COPLEY,RD,None,ROZENDA,2017-02-21 11:58:16,None,7486.16577148,446.244063629
3765,Y,2016-06-09 04:00:00,6849195,COPLEY RD,62,132,8185,0.1879,21930,None,None,NULL,7, ,11,12,None,None,West Akron,W4,640,None,None,None,COPLEY,RD,None,ROZENDA,2017-02-21 11:58:16,None,8272.08068848,387.553613013
3766,Y,2016-06-03 04:00:00,6744984,868 HUNT ST,40,120,4800,0.1102,10530,None,None,NULL,7, ,11,12,None,Parcel will need to be combined with adjacent parcel to build on it,East Akron,W7,640,868,None,None,HUNT,ST,None,ROZENDA,2017-02-21 11:58:16,None,4940.73815918,329.563746504
3767,Y,2016-06-03 04:00:00,6744985,HUNT ST,40,120,4800,0.1102,10530,None,None,NULL,7, ,11,12,None,None,East Akron,W7,640,None,None,None,HUNT,ST,None,ROZENDA,2017-02-21 11:58:16,None,4975.25537109,330.302560452
3768,Y,2016-06-03 04:00:00,6730402,923 WYLEY AVE,41,120,4918,0.1129,10660,None,None,NULL,7, ,12,0,None,None,East Akron,W7,640,923,None,None,WYLEY,AVE,None,ROZENDA,2017-02-21 13:02:46.000001,Sold/Removed,5155.15234375,329.753777247
3769,Y,2016-06-03 04:00:00,6700297,831 WYLEY AVE,40,120,4800,0.1102,10530,None,None,NULL,7, ,12,0,None,None,East Akron,W7,500,831,None,None,WYLEY,AVE,None,ROZENDA,2017-02-21 11:58:16,None,4503.54516602,310.882418694
3770,Y,2016-06-03 04:00:00,6717056,N FIRESTONE BLVD,None,None,13935,0.3199,45290,None,None,NULL,14, ,14,0,None,"Water tower, see previous parcel for pic",Firestone Park,W7,640,None,None,N,FIRESTONE,BLVD,None,ROZENDA,2017-02-21 11:58:16,None,14193.5611572,481.347834316
3771,Y,2016-06-03 04:00:00,6717065,GEORGIA AVE,132,108,14257,0.3273,27760,None,None,NULL,14, ,14,0,None,Water Tower,Firestone Park,W7,640,None,None,None,GEORGIA,AVE,None,ROZENDA,2017-02-21 11:58:16,None,15207.2546387,495.241648406
3772,Y,2016-06-03 04:00:00,6833001,915 HUNT ST,44,152,6686,0.1535,12540,None,None,NULL,7, ,12,0,None,None,East Akron,W7,640,915,None,None,HUNT,ST,None,ROZENDA,2017-02-21 11:58:16,None,8195.73632812,417.175280065
3773,N,None,3600018,AKRON PENINSULA RD,None,None,7841,0.18,9900,None,None,NULL,None, ,0,0,None,None,None,None,620,None,None,None,AKRON PENINSULA,RD,None,ROZENDA,2017-02-21 12:45:07,Added,7875.37915039,364.503702808
3774,Y,2016-06-17 04:00:00,7000004,W STEELS CORNERS RD,None,None,8091706,185.76,46750,None,None,NULL,8, ,8,0,None,Heavily wooded area,Merriman Valley,W8,640,None,None,W,STEELS CORNERS,RD,None,ROZENDA,2017-02-21 11:58:16,None,6960332.29907,11937.5767633
3775,Y,2016-06-09 04:00:00,7001615,101 ASCOT PKWY,None,None,217800,5.0,165000,None,None,NULL,7, ,3,0,None,None,None,W1,340,101,None,None,ASCOT,PKWY,None,ROZENDA,2017-02-21 11:58:16,None,211235.697632,1875.19595759
3776,Y,2016-06-09 04:00:00,7002460,99 E ASCOT LN,None,None,129434,2.9714,138910,None,None,NULL,3, ,3,0,None,Appears vacant.,None,W1,340,99,None,E,ASCOT,LN,None,ROZENDA,2017-02-21 11:58:16,None,124185.747803,1400.41440855
3777,Y,2016-06-09 04:00:00,7001614,ASCOT PKWY,None,None,217800,5.0,46750,None,None,NULL,7, ,3,0,None,None,None,W1,640,None,None,None,ASCOT,PKWY,None,ROZENDA,2017-02-21 11:58:16,None,233725.678711,1957.2745543
3778,Y,2016-06-09 04:00:00,7002454,157 ASCOT PKWY,None,None,83644,1.9202,105610,None,None,NULL,3, ,3,0,None,None,None,W1,340,157,None,None,ASCOT,PKWY,None,ROZENDA,2017-02-21 11:58:16,None,88369.3659668,1303.20868625
3779,Y,2016-06-09 04:00:00,7002722,ASCOT PARKWAY EXT,None,None,134648,3.0911,46750,None,None,NULL,7, ,3,0,None,None,None,W1,640,None,None,None,ASCOT,PKWY EXT,None,ROZENDA,2017-02-21 11:58:16,None,134647.140015,1509.32874723
3780,Y,2016-06-09 04:00:00,7002724,ASCOT PARKWAY EXT,None,None,185452,4.2574,46750,None,None,NULL,7, ,3,0,None,Creek running through?,None,W1,640,None,None,None,ASCOT,PKWY EXT,None,ROZENDA,2017-02-21 11:58:16,None,185449.651367,1921.38368452
3781,Y,2016-06-09 04:00:00,7002459,121 E ASCOT LN,None,None,85931,1.9727,92220,None,None,NULL,3, ,3,0,None,None,None,W1,340,121,None,E,ASCOT,LN,None,ROZENDA,2017-02-21 11:58:16,None,82346.6259766,1140.66487204
3782,Y,2016-06-09 04:00:00,7002654,121 E ASCOT LN,None,None,None,0.0,None,None,None,NULL,3, ,3,0,None,See photo for parcel 7002459.,None,W1,720,121,None,E,ASCOT,LN,None,ROZENDA,2017-02-21 11:58:16,None,82346.6259766,1140.66487204
3783,Y,2016-06-09 04:00:00,7002777,ASCOT PARKWAY EXT,None,None,163977,3.7644,44000,None,None,NULL,7, ,3,0,None,None,None,W1,640,None,None,None,ASCOT,PKWY EXT,None,ROZENDA,2017-02-21 11:58:16,None,164043.38208,1633.00363214
3784,Y,2016-06-17 04:00:00,7001250,2147 MINERAL RIGHTS,None,None,None,0.0,None,None,None,NULL,8, ,8,0,None,Part of the Cuyahoga Valley Metro Park,None,W8,240,2147,None,None,MINERAL RIGHTS,None,None,ROZENDA,2017-02-21 11:58:16,None,3673108.80286,8440.53786038
3785,Y,2016-06-21 04:00:00,7001601,2148 MINERAL RIGHTS,None,None,None,0.0,None,None,None,NULL,8, ,8,0,None,"Metro Park, see adjacent parcels for pic ",None,W8,240,2148,None,None,MINERAL RIGHTS,None,None,ROZENDA,2017-02-21 11:58:16,None,3673108.80286,8440.53786038
3786,Y,2016-06-21 04:00:00,7001189,2149 MINERAL RIGHTS,None,None,None,0.0,None,None,None,NULL,8, ,8,0,None,"Metro Park , see adjacent parcels for pic ",None,W8,240,2149,None,None,MINERAL RIGHTS,None,None,ROZENDA,2017-02-21 11:58:16,None,3673108.80286,8440.53786038
3787,Y,2016-06-21 04:00:00,7002694,2294 MINERAL RIGHTS,None,None,None,0.0,None,None,None,NULL,8, ,8,0,None,"Metro Park, see adjacent parcels for pic ",None,W8,240,2294,None,None,MINERAL RIGHTS,None,None,ROZENDA,2017-02-21 11:58:16,None,3673108.80286,8440.53786038
3788,Y,2016-06-21 04:00:00,7001251,2293 MINERAL RIGHTS,None,None,None,0.0,None,None,None,NULL,8, ,8,0,None,"See adjacent parcels for pic, Metro Park ",None,W8,240,2293,None,None,MINERAL RIGHTS,None,None,ROZENDA,2017-02-21 11:58:16,None,3673108.80286,8440.53786038
3789,Y,2016-06-09 04:00:00,7002457,175 MUFFIN LN,None,None,257030,5.9006,275850,None,None,NULL,3, ,3,0,None,None,None,W1,340,175,None,None,MUFFIN,LN,None,ROZENDA,2017-02-21 13:02:46.000001,Sold/Removed,261664.639038,2214.87749359
3790,Y,2016-06-09 04:00:00,7001613,WIN ST,None,None,181009,4.1554,72250,None,None,NULL,7, ,3,0,None,None,None,W1,640,None,None,None,WIN,ST,None,ROZENDA,2017-02-21 11:58:16,None,181621.381836,2494.93129928
3791,Y,2016-06-09 04:00:00,7002840,1 VISION LN,None,None,392493,9.0104,46750,None,None,NULL,7, ,3,0,None,None,None,W1,640,1,None,None,VISION,LN,None,ROZENDA,2017-02-21 11:58:16,None,392719.28125,2957.66687645
3792,Y,2016-06-09 04:00:00,7001616,ASCOT      (REAR) PKWY,None,None,178361,4.0946,45040,None,None,NULL,7, ,3,0,None,None,None,W1,640,None,REAR,None,ASCOT,PKWY,None,ROZENDA,2017-02-21 11:58:16,None,156486.39209,2031.10351085
3793,Y,2016-06-09 04:00:00,7002775,ASCOT PARKWAY EXT,None,None,468296,10.7506,125650,None,None,NULL,7, ,3,0,None,None,None,W1,640,None,None,None,ASCOT,PKWY EXT,None,ROZENDA,2017-02-21 11:58:16,None,469879.793213,3618.71333693
3794,Y,2016-06-09 04:00:00,7002776,187 ASCOT PARKWAY EXT,None,None,97344,2.2347,57170,None,None,NULL,3, ,3,0,None,None,None,W1,340,187,None,None,ASCOT,PKWY EXT,None,ROZENDA,2017-02-21 11:58:16,None,97182.1629639,1346.15453426
3795,Y,2016-06-09 04:00:00,7002813,187 ASCOT PARKWAY EXT,None,None,None,0.0,None,None,None,NULL,3, ,3,0,None,See photo for parcel 7002776.,None,W1,730,187,None,None,ASCOT,PKWY EXT,None,ROZENDA,2017-02-21 11:58:16,None,97182.1629639,1346.15453426
3796,Y,2016-06-21 04:00:00,6745407,222 E MILLER AVE,50,50,2500,0.0574,3370,None,None,NULL,7, ,11,0,None,None,Downtown Akron,W5,640,222,None,E,MILLER,AVE,None,ROZENDA,2017-02-21 11:58:16,None,2485.8651123,199.47287285
3797,Y,2016-06-21 04:00:00,6736166,202 E MILLER AVE,50,72,3598,0.0826,10350,None,None,NULL,7, ,11,0,None,None,Downtown Akron,W5,640,202,None,E,MILLER,AVE,None,ROZENDA,2017-02-21 11:58:16,None,3611.33703613,245.121217524
3798,Y,2016-06-21 04:00:00,6833636,1131 MARCY ST,50,122,6098,0.14,9980,None,None,NULL,7, ,11,0,None,None,Downtown Akron,W5,640,1131,None,None,MARCY,ST,None,ROZENDA,2017-02-21 11:58:16,None,6021.90356445,340.617868874
3799,Y,2016-06-21 04:00:00,6805201,294 E MILLER AVE,None,None,3724,0.0855,8700,None,None,NULL,7, ,11,3,None,None,Downtown Akron,W5,640,294,None,E,MILLER,AVE,None,ROZENDA,2017-02-21 11:58:16,None,3866.41772461,275.877919101
3800,Y,2016-06-21 04:00:00,6849636,274 E MILLER AVE,37,98,3624,0.0832,10320,None,None,NULL,7, ,11,3,None,None,Downtown Akron,W5,640,274,None,E,MILLER,AVE,None,ROZENDA,2017-02-21 11:58:16,None,3722.80273438,271.421540274
3801,Y,2016-06-21 04:00:00,6846091,270 E MILLER AVE,37,98,3624,0.0832,10320,None,None,NULL,7, ,11,3,None,None,Downtown Akron,W5,640,270,None,E,MILLER,AVE,None,ROZENDA,2017-02-21 11:58:16,None,3688.14672852,270.30744965
3802,Y,2016-06-21 04:00:00,6718045,1135 MARCY ST,33,122,4025,0.0924,3810,None,None,NULL,7, ,11,0,None,None,Downtown Akron,W5,640,1135,None,None,MARCY,ST,None,ROZENDA,2017-02-21 11:58:16,None,3877.87841797,305.117111236
3803,Y,2016-06-21 04:00:00,6853716,GETZ ST,None,None,697,0.016,1630,None,None,NULL,7, ,3,0,None,For photo see parcel 6853717.,Downtown Akron,W3,640,None,None,None,GETZ,ST,None,ROZENDA,2017-02-21 11:58:16,None,724.395996094,107.957042135
3804,Y,2016-06-21 04:00:00,6853717,GETZ ST,None,None,59677,1.37,72250,None,None,NULL,7, ,3,0,None,None,Downtown Akron,W3,640,None,None,None,GETZ,ST,None,ROZENDA,2017-02-21 11:58:16,None,60670.5648193,1143.87047355
3805,Y,2016-06-21 04:00:00,6755088,STEINER AVE,None,None,4199,0.0964,7140,None,None,NULL,9, ,9,0,None,None,Downtown Akron,W3,640,None,None,None,STEINER,AVE,None,ROZENDA,2017-02-21 11:58:16,None,4291.5715332,270.894111962
3806,Y,2016-06-21 04:00:00,6804296,245 STEINER AVE,45,44,1982,0.0455,7590,None,None,NULL,7, ,12,0,None,None,Downtown Akron,W5,640,245,None,None,STEINER,AVE,None,ROZENDA,2017-02-21 11:58:16,None,1928.31018066,175.760857925
3807,Y,2016-06-21 04:00:00,6755083,GREGORY AVE,None,None,30056,0.69,49850,None,None,NULL,7, ,3,11,None,None,Downtown Akron,W7,640,None,None,None,GREGORY,AVE,None,ROZENDA,2017-02-21 11:58:16,None,30092.3592529,909.208305887
3808,Y,2016-06-21 04:00:00,6755082,GREGORY AVE,None,None,10019,0.23,16620,None,None,NULL,7, ,11,3,None,None,Downtown Akron,W7,640,None,None,None,GREGORY,AVE,None,ROZENDA,2017-02-21 11:58:16,None,9610.32775879,392.235240302
3809,Y,2016-06-21 04:00:00,6815482,1256 ANDRUS ST,47,122,5732,0.1316,12920,None,None,NULL,7, ,11,0,None,Donate to nonprofit.,South Akron,W7,640,1256,None,None,ANDRUS,ST,None,ROZENDA,2017-02-21 11:58:16,None,5578.00708008,331.943291509
3810,Y,2016-06-21 04:00:00,6717165,BELLOWS ST,50,123,6151,0.1412,13460,None,None,NULL,8, ,8,0,None,For photo see parcel 6717164.,South Akron,W5,640,None,None,None,BELLOWS,ST,None,ROZENDA,2017-02-21 11:58:16,None,6127.9753418,344.305583635
3811,Y,2016-06-21 04:00:00,6717164,MARCY ST,50,122,6098,0.14,13310,None,None,NULL,8, ,8,0,None,None,South Akron,W5,640,None,None,None,MARCY,ST,None,ROZENDA,2017-02-21 11:58:16,None,6029.30541992,342.085116218
3812,Y,2016-06-21 04:00:00,6717166,BELLOWS ST,50,123,6151,0.1412,13460,None,None,NULL,8, ,8,0,None,For photo see parcel 6717164.,South Akron,W5,640,None,None,None,BELLOWS,ST,None,ROZENDA,2017-02-21 11:58:16,None,6023.90393066,342.873755604
3813,Y,2016-06-21 04:00:00,6857716,1268 MARCY ST,50,122,6098,0.14,13310,None,None,NULL,7, ,11,0,None,None,South Akron,W5,640,1268,None,None,MARCY,ST,None,ROZENDA,2017-02-21 11:58:16,None,6145.75646973,345.153605727
3814,Y,2016-06-21 04:00:00,6717161,MARCY ST,25,122,3049,0.07,10030,None,None,NULL,8, ,8,0,None,For photo see parcel 6717164.,South Akron,W5,640,None,None,None,MARCY,ST,None,ROZENDA,2017-02-21 11:58:16,None,2819.98754883,288.926079051
3815,Y,2016-06-21 04:00:00,6717167,MARCY ST,25,122,3049,0.07,10030,None,None,NULL,8, ,8,0,None,For photo see parcel 6717164.,South Akron,W5,640,None,None,None,MARCY,ST,None,ROZENDA,2017-02-21 11:58:16,None,3166.28198242,294.478950268
3816,Y,2016-06-21 04:00:00,6858953,214 COLE AVE,42,65,2731,0.0627,9240,None,None,NULL,7, ,11,7,None,Between a boarded house and a church.,South Akron,W7,640,214,None,None,COLE,AVE,None,ROZENDA,2017-02-21 11:58:16,None,2972.92150879,228.433343418
3817,Y,2016-06-21 04:00:00,6819154,54 COLE AVE,39,70,2731,0.0627,9300,None,None,NULL,7, ,11,0,None,Donate to nonprofit.,South Akron,W7,640,54,None,None,COLE,AVE,None,ROZENDA,2017-02-21 11:58:16,None,2887.4699707,224.167492809
3818,Y,2016-06-21 04:00:00,6756631,HIGHBROOK ST,37,39,1442,0.0331,1340,None,None,NULL,7, ,11,0,None,Donate to nonprofit. For photo see parcel 6756632.,South Akron,W7,640,None,None,None,HIGHBROOK,ST,None,ROZENDA,2017-02-21 11:58:16,None,1306.2088623,144.903680622
3819,Y,2016-06-21 04:00:00,6756632,54 COLE ST,37,33,1220,0.028,640,None,None,NULL,7, ,11,0,None,Donate to nonprofit.,South Akron,W7,500,54,None,None,COLE,ST,None,ROZENDA,2017-02-21 11:58:16,None,1505.94689941,155.288969785
3820,Y,2016-06-21 04:00:00,6806689,1333 HIGHBROOK ST,33,72,2374,0.0545,8710,None,None,NULL,11, ,11,0,None,Donate to nonprofit.,South Akron,W7,640,1333,None,None,HIGHBROOK,ST,None,ROZENDA,2017-02-21 11:58:16,None,2439.26184082,213.293146304
