OBJECTID,JUR,PARID,TAXYR,LLINE,LTYPE,CODE,SEQ,CUR,WHO,WEN,WHOCALC,WENCALC,STATUS,FRONACT,FRONEFF,DEPTH,DEPTBL,DEPFACT,SF,ACRES,UNITS,EXMPPCT,EXMPVAL,OSIZE,ORATE,OINCR,ODECR,BSIZE,BRATE,BINCR,BDECR,INFL1,INFL2,INFLU,ZONING,LCODEMOD,NMOD,ZMOD,LMOD,SMOD,UMOD,SFACT,COMRES,PRICE,ADJFACT,CLASS,AGFLG,CHGRSN,NOTE1,USER1,DEACTIVAT,SALEKEY,IASW_ID,TRANS_ID,UPD_STATUS
1498539,000,5613655,2017,1,F,01,0,Y,EOY ROLL,2016-11-19 06:22:51,None,None,3,86.0,86,125,150,0.910000026226,10750.0,0.2468,None,None,32090.0,None,None,None,None,80,425,210,210,None,None,None,None,0,173,0,0,0,0,None,N,32090.0,1.0,None,None,None,None,TomCalpAdjust,None,None,1.97026e+008,None,None
1498540,000,5613656,2017,1,F,01,0,Y,EOY ROLL,2016-11-19 06:22:51,None,None,3,90.0,90,155,150,1.01999998093,13950.0,0.3202,None,None,36820.0,None,None,None,None,80,425,210,210,None,None,None,None,0,173,0,0,0,0,None,N,36820.0,1.0,None,None,None,None,TomCalpAdjust,None,None,1.97026e+008,None,None
1498541,000,5613657,2017,1,F,01,0,Y,EOY ROLL,2016-11-19 06:22:51,LP401,2014-06-30 08:50:38,3,86.0,86,165,150,1.04999995232,14190.0,0.3258,None,None,37020.0,None,None,None,None,80,425,210,210,None,None,None,None,0,173,0,0,0,0,None,N,37020.0,1.0,None,None,None,None,TomCalpAdjust,None,None,1.97026e+008,None,None
1498542,000,5613658,2017,1,F,01,0,Y,EOY ROLL,2016-11-19 06:22:51,LP401,2014-06-30 08:32:24,3,107.0,107,130,150,0.930000007153,13910.0,0.3193,None,None,36890.0,None,None,None,None,80,425,210,210,None,None,None,None,0,173,0,0,0,0,None,N,36890.0,1.0,None,None,None,None,TomCalpAdjust,None,None,1.97026e+008,None,None
1498543,000,4604349,2017,1,A,01,0,Y,EOY ROLL,2016-11-19 06:22:51,LP401,2014-06-30 08:50:53,3,None,None,None,None,1.0,20456.0,0.4696,None,None,21550.0,None,None,None,None,1,42500,21250,21250,20,None,-31,None,0,307,0,0,0,0,None,N,21550.0,1.0,None,None,None,None,TomCalpAdjust,None,None,1.9701e+008,None,None
1498544,000,4604350,2017,1,A,02,0,Y,EOY ROLL,2016-11-19 06:22:51,LP401,2014-06-30 08:51:05,3,None,None,None,None,1.0,43560.0,1.0,None,None,34000.0,None,None,None,None,1,40000,40000,40000,20,None,-15,None,1,3004,0,0,0,0,None,N,34000.0,1.0,None,None,None,None,TomCalpAdjust,None,None,1.97074e+008,None,None
1498545,000,4604350,2017,2,A,09,0,Y,EOY ROLL,2016-11-19 06:22:51,LP401,2014-06-30 08:51:05,3,None,None,None,None,1.0,95832.0,2.2,None,None,0.0,None,None,None,None,1,10000,10000,10000,20,None,-15,None,1,3004,0,0,0,0,None,N,18700.0,1.0,None,None,None,None,TomCalpAdjust,None,None,1.97047e+008,None,None
1498546,000,4604351,2017,1,A,01,0,Y,EOY ROLL,2016-11-19 06:22:51,None,None,3,None,None,None,None,1.0,43560.0,1.0,None,None,20930.0,None,None,None,None,1,22500,11250,11250,None,None,None,None,0,303,0,0,0,0,None,N,20930.0,0.930000007153,None,None,None,None,TomCalpAdjust,None,None,1.96991e+008,None,None
1498547,000,4604351,2017,2,A,09,0,Y,EOY ROLL,2016-11-19 06:22:51,None,None,3,None,None,None,None,1.0,157186.0,3.6085,None,None,0.0,None,None,None,None,1,4500,4500,4500,None,None,None,None,0,303,0,0,0,0,None,N,15100.0,0.930000007153,None,None,None,None,TomCalpAdjust,None,None,1.97002e+008,None,None
1498548,000,4604352,2017,1,F,01,0,Y,EOY ROLL,2016-11-19 06:22:51,LP401,2014-06-30 08:26:02,3,120.0,120,301,150,1.20000004768,36120.0,0.8292,None,None,31270.0,None,None,None,None,90,275,140,140,None,None,None,None,0,187,0,0,0,0,None,N,31270.0,0.899999976158,None,None,None,None,TomCalpAdjust,None,None,1.97029e+008,None,None
1498549,000,4604353,2017,1,F,01,0,Y,EOY ROLL,2016-11-19 06:22:51,None,None,3,199.0,199,335,150,1.21000003815,66665.0,1.5304,None,None,28470.0,None,None,None,None,90,275,140,140,None,None,None,None,0,187,0,0,0,0,None,N,43570.0,0.899999976158,None,None,None,None,TomCalpAdjust,None,None,1.97029e+008,None,None
1498793,000,4801834,2017,2,A,18,0,Y,EOY ROLL,2016-11-19 06:22:51,LP401,2014-06-30 08:44:53,3,None,None,None,None,1.0,288803.0,6.63,None,None,None,None,None,None,None,1,7500,7500,7500,07,None,-30,None,0,306,0,0,0,0,None,N,33070.0,0.949999988079,None,None,None,None,TomCalpAdjust,None,None,1.97034e+008,None,None
1498794,000,5608988,2017,1,F,01,0,Y,EOY ROLL,2016-11-19 06:22:51,LP401,2014-06-30 08:50:47,3,93.0,93,415,150,1.24000000954,38595.0,0.886,None,None,38910.0,None,None,None,None,100,325,160,160,None,None,None,None,0,205,0,0,0,0,None,N,38910.0,1.0,None,None,None,None,TomCalpAdjust,None,None,1.97034e+008,None,None
1498795,000,5608989,2017,1,F,01,0,Y,EOY ROLL,2016-11-19 06:22:51,LP401,2014-06-30 08:47:54,3,90.0,90,260,150,1.16999995708,23400.0,0.5372,None,None,37320.0,None,None,None,None,80,375,190,190,None,None,None,None,0,172,0,0,0,0,None,N,37320.0,1.0,None,None,None,None,TomCalpAdjust,None,None,1.97034e+008,None,None
1498796,000,5608989,2017,2,F,09,0,Y,EOY ROLL,2016-11-19 06:22:51,LP401,2014-06-30 08:47:54,3,10.0,10,280,150,1.19000005722,2800.0,0.0643,None,None,3970.0,None,None,None,None,80,75,38,38,None,None,None,None,0,172,0,0,0,0,None,N,3970.0,1.0,None,None,None,None,TomCalpAdjust,None,None,1.97034e+008,None,None
1498797,000,5608990,2017,1,F,09,0,Y,EOY ROLL,2016-11-19 06:22:51,LP401,2014-06-30 08:39:08.000001,3,89.0,89,161,150,1.03999996185,14329.0,0.3289,None,None,4840.0,None,None,None,None,80,55,28,28,None,None,None,None,0,170,0,0,0,0,None,N,4840.0,1.0,None,None,None,None,TomCalpAdjust,None,None,1.97034e+008,None,None
1498798,000,5608991,2017,1,A,01,0,Y,EOY ROLL,2016-11-19 06:22:51,LP401,2014-06-30 08:26:09,3,None,None,None,None,1.0,28750.0,0.66,None,None,34570.0,None,None,None,None,1,42500,21250,21250,None,None,None,None,0,307,0,0,0,0,None,N,34570.0,0.980000019073,None,None,None,None,TomCalpAdjust,None,None,1.97034e+008,None,None
1498799,000,5608992,2017,1,F,01,0,Y,EOY ROLL,2016-11-19 06:22:51,LP401,2014-06-30 08:47:54,3,75.0,75,218,150,1.14999997616,16350.0,0.3753,None,None,24500.0,None,None,None,None,80,275,140,140,None,None,None,None,0,170,0,0,0,0,None,N,24500.0,1.0,None,None,None,None,TomCalpAdjust,None,None,1.97034e+008,None,None
1498800,000,5608993,2017,1,F,01,0,Y,EOY ROLL,2016-11-19 06:22:51,None,None,3,120.0,120,364,150,1.22000002861,43680.0,1.0028,None,None,38630.0,None,None,None,None,80,325,160,160,None,None,None,None,0,171,0,0,0,0,None,N,38740.0,0.980000019073,None,None,None,None,TomCalpAdjust,None,None,1.97034e+008,None,None
1498801,000,5608994,2017,1,F,01,0,Y,EOY ROLL,2016-11-19 06:22:51,LP401,2014-06-30 08:50:47,3,75.0,75,136,150,0.949999988079,10200.0,0.2342,None,None,21310.0,None,None,None,None,80,325,160,160,None,None,None,None,0,171,0,0,0,0,None,N,21310.0,0.889999985695,None,None,None,None,TomCalpAdjust,None,None,1.97034e+008,None,None
1498802,000,5608995,2017,1,F,01,0,Y,EOY ROLL,2016-11-19 06:22:51,LP401,2014-06-30 08:32:36,3,100.0,100,370,150,1.22000002861,37000.0,0.8494,None,None,26050.0,None,None,None,None,90,225,110,110,None,None,None,None,0,186,0,0,0,0,None,N,26050.0,1.0,None,None,None,None,TomCalpAdjust,None,None,1.97034e+008,None,None
1498803,000,5608995,2017,2,F,09,0,Y,EOY ROLL,2016-11-19 06:22:51,LP401,2014-06-30 08:32:36,3,100.0,100,200,150,1.12999999523,20000.0,0.4591,None,None,1590.0,None,None,None,None,90,45,23,23,None,None,None,None,0,186,0,0,0,0,None,N,4840.0,1.0,None,None,None,None,TomCalpAdjust,None,None,1.97034e+008,None,None
1498804,000,5608996,2017,1,F,01,0,Y,EOY ROLL,2016-11-19 06:22:51,LP401,2014-06-30 08:42:10,3,120.0,120,201,150,1.12999999523,24120.0,0.5537,None,None,32870.0,None,None,None,None,100,275,140,140,None,None,None,None,0,204,0,0,0,0,None,N,32870.0,0.959999978542,None,None,None,None,TomCalpAdjust,None,None,1.97034e+008,None,None
1498805,000,5608997,2017,1,F,21,0,Y,EOY ROLL,2016-11-19 06:22:51,None,None,3,60.0,60,233,150,1.14999997616,13980.0,0.3209,None,None,11040.0,None,None,None,None,60,160,80,80,None,None,None,None,0,137,0,0,0,0,None,N,11040.0,1.0,None,None,None,None,TomCalpAdjust,None,None,1.97034e+008,None,None
1498806,000,5608998,2017,1,F,01,0,Y,EOY ROLL,2016-11-19 06:22:51,None,None,3,60.0,60,233,150,1.14999997616,13980.0,0.3209,None,None,22430.0,None,None,None,None,60,325,160,160,None,None,None,None,0,137,0,0,0,0,None,N,22430.0,1.0,None,None,None,None,TomCalpAdjust,None,None,1.9709e+008,None,None
1498807,000,5608999,2017,1,F,09,0,Y,EOY ROLL,2016-11-19 06:22:51,LP401,2014-06-30 08:51:21,3,54.0,54,234,150,1.14999997616,12636.0,0.2901,None,None,5350.0,None,None,None,None,100,55,28,28,20,None,15,None,0,204,0,0,0,0,None,N,5350.0,0.959999978542,None,None,None,None,TomCalpAdjust,None,None,1.9709e+008,None,None
1498808,000,5608999,2017,2,F,01,0,Y,EOY ROLL,2016-11-19 06:22:51,LP401,2014-06-30 08:51:21,3,74.0,74,241,150,1.16999995708,17834.0,0.4094,None,None,32160.0,None,None,None,None,100,275,140,140,20,None,20,None,0,204,0,0,0,0,None,N,32160.0,0.959999978542,None,None,None,None,TomCalpAdjust,None,None,1.9709e+008,None,None
1498809,000,5609000,2017,1,F,01,0,Y,EOY ROLL,2016-11-19 06:22:51,LP401,2014-06-30 08:35:01,3,73.0,73,154,150,1.01999998093,11242.0,0.2581,None,None,22590.0,None,None,None,None,80,325,160,160,None,None,None,None,0,171,0,0,0,0,None,N,22590.0,0.889999985695,None,None,None,None,TomCalpAdjust,None,None,1.9709e+008,None,None
1498810,000,5609001,2017,1,F,01,0,Y,EOY ROLL,2016-11-19 06:22:51,None,None,3,126.0,126,138,150,0.959999978542,17388.0,0.3992,None,None,33610.0,None,None,None,None,90,325,160,160,None,None,None,None,0,188,0,0,0,0,None,N,33610.0,1.0,None,None,None,None,TomCalpAdjust,None,None,1.9709e+008,None,None
1498811,000,5609002,2017,1,F,01,0,Y,EOY ROLL,2016-11-19 06:22:51,LP401,2014-06-30 08:39:45,3,60.0,60,181,150,1.10000002384,10860.0,0.2493,None,None,28050.0,None,None,None,None,60,425,210,210,None,None,None,None,0,139,0,0,0,0,None,N,28050.0,1.0,None,None,None,None,TomCalpAdjust,None,None,1.9709e+008,None,None
1498812,000,5609003,2017,1,F,01,0,Y,EOY ROLL,2016-11-19 06:22:51,LP401,2014-06-30 08:42:44,3,62.0,62,130,150,0.930000007153,8060.0,0.185,None,None,28100.0,None,None,None,None,80,425,210,210,None,None,None,None,0,173,0,0,0,0,None,N,28100.0,1.0,None,None,None,None,TomCalpAdjust,None,None,1.9709e+008,None,None
1498813,000,5609003,2017,2,F,09,0,Y,EOY ROLL,2016-11-19 06:22:51,LP401,2014-06-30 08:42:44,3,17.0,17,150,150,1.0,2550.0,0.0585,None,None,2050.0,None,None,None,None,80,85,43,43,20,None,-50,None,0,173,0,0,0,0,None,N,2050.0,1.0,None,None,None,None,TomCalpAdjust,None,None,1.9709e+008,None,None
1498814,000,5609005,2017,1,F,01,0,Y,EOY ROLL,2016-11-19 06:22:51,None,None,3,100.0,100,200,150,1.12999999523,20000.0,0.4591,None,None,31080.0,None,None,None,None,100,275,140,140,None,None,None,None,0,204,0,0,0,0,None,N,31080.0,1.0,None,None,None,None,TomCalpAdjust,None,None,1.9709e+008,None,None
1498815,000,5609006,2017,1,F,01,0,Y,EOY ROLL,2016-11-19 06:22:51,LP401,2014-06-30 08:42:44,3,70.0,70,161,150,1.03999996185,11270.0,0.2587,None,None,23660.0,None,None,None,None,70,325,160,160,None,None,None,None,0,154,0,0,0,0,None,N,23660.0,1.0,None,None,None,None,TomCalpAdjust,None,None,1.9709e+008,None,None
1498816,000,4607016,2017,2,F,21,0,Y,EOY ROLL,2016-11-19 06:22:51,None,None,3,54.0,54,158,150,1.02999997139,8532.0,0.1959,None,None,5550.0,None,None,None,None,100,140,70,70,03,None,-50,None,0,204,0,0,0,0,None,N,5550.0,1.0,None,None,None,None,TomCalpAdjust,None,None,1.96992e+008,None,None
1499040,000,0104347,2017,2,F,01,0,Y,EOY ROLL,2016-11-19 06:22:51,LP401,2014-06-30 08:30:39,3,28.0,28,103,150,0.819999992847,2884.0,0.0662,None,None,11280.0,None,None,None,None,40,425,210,210,None,None,None,None,0,105,0,0,0,0,None,N,11280.0,0.949999988079,None,None,None,None,TomCalpAdjust,None,None,1.97105e+008,None,None
1499041,000,0104348,2017,1,F,01,1,Y,STAMS,2016-12-07 11:38:40,None,None,3,40.0,40,151,150,1.00999999046,6040.0,0.1387,None,None,15150.0,None,None,None,None,40,375,190,190,None,None,None,None,0,104,0,0,0,0,None,N,15150.0,1.0,None,None,None,None,TomCalpAdjust,None,None,1.97105e+008,None,None
1499042,000,0104349,2017,1,F,22,0,Y,EOY ROLL,2016-11-19 06:22:51,LP401,2014-06-30 08:27:35,3,40.0,40,200,150,1.12999999523,8000.0,0.1837,None,None,None,None,None,None,None,40,160,80,80,None,None,None,None,0,103,0,0,0,0,None,N,6510.0,0.899999976158,None,None,None,None,None,None,None,1.97164e+008,None,None
1499043,000,0104350,2017,1,F,01,0,Y,EOY ROLL,2016-11-19 06:22:51,LP401,2014-06-30 08:46:23,3,50.0,50,140,150,0.959999978542,7000.0,0.1607,None,None,18000.0,None,None,None,None,50,375,190,190,None,None,None,None,0,121,0,0,0,0,None,N,18000.0,1.0,None,None,None,None,TomCalpAdjust,None,None,1.97164e+008,None,None
1499044,000,0104351,2017,1,F,01,0,Y,EOY ROLL,2016-11-19 06:22:51,LP401,2014-06-30 08:49:13.000001,3,50.0,50,140,150,0.959999978542,7000.0,0.1607,None,None,18000.0,None,None,None,None,50,375,190,190,None,None,None,None,0,121,0,0,0,0,None,N,18000.0,1.0,None,None,None,None,TomCalpAdjust,None,None,1.97164e+008,None,None
1499045,000,0104352,2017,1,F,01,0,Y,EOY ROLL,2016-11-19 06:22:51,LP401,2014-06-30 08:30:45.000001,3,50.0,50,144,150,0.980000019073,7200.0,0.1653,None,None,16660.0,None,None,None,None,100,225,110,110,None,None,None,None,0,203,0,0,0,0,None,N,16660.0,1.0,None,None,None,None,TomCalpAdjust,None,None,1.97164e+008,None,None
1499046,000,0104353,2017,1,F,01,0,Y,EOY ROLL,2016-11-19 06:22:51,LP401,2014-06-30 08:46:23,3,90.0,90,139,150,0.959999978542,12510.0,0.2872,None,None,23520.0,None,None,None,None,40,375,190,190,None,None,None,None,0,104,0,0,0,0,None,N,23520.0,1.0,None,None,None,None,TomCalpAdjust,None,None,1.97164e+008,None,None
1499047,000,0104354,2017,1,F,01,0,Y,EOY ROLL,2016-11-19 06:22:51,LP401,2014-06-30 08:37:31,3,80.0,80,120,150,0.889999985695,9600.0,0.2204,None,None,15540.0,None,None,None,None,40,325,160,160,None,None,None,None,0,103,0,0,0,0,None,N,15540.0,0.899999976158,None,None,None,None,TomCalpAdjust,None,None,1.97164e+008,None,None
1499048,000,0104355,2017,1,F,01,0,Y,EOY ROLL,2016-11-19 06:22:51,LP401,2014-06-30 08:52:06,3,45.0,45,136,150,0.949999988079,6120.0,0.1405,None,None,14680.0,None,None,None,None,50,325,160,160,None,None,None,None,0,120,0,0,0,0,None,N,14680.0,1.0,None,None,None,None,TomCalpAdjust,None,None,1.97164e+008,None,None
1499049,000,0104356,2017,1,F,01,0,Y,EOY ROLL,2016-11-19 06:22:51,None,None,3,40.0,40,115,150,0.870000004768,4600.0,0.1056,None,None,11750.0,None,None,None,None,40,375,190,190,05,None,-10,None,0,104,0,0,0,0,None,N,11750.0,1.0,None,None,None,None,TomCalpAdjust,None,None,1.97042e+008,None,None
1499050,000,0104359,2017,1,F,01,0,Y,EOY ROLL,2016-11-19 06:22:51,LP401,2014-06-30 08:30:15,3,50.0,50,120,150,0.889999985695,6000.0,0.1377,None,None,14460.0,None,None,None,None,50,325,160,160,None,None,None,None,0,120,0,0,0,0,None,N,14460.0,1.0,None,None,None,None,TomCalpAdjust,None,None,1.97064e+008,None,None
1499051,000,0104360,2017,1,F,01,0,Y,EOY ROLL,2016-11-19 06:22:51,LP401,2014-06-30 08:27:05,3,50.0,50,120,150,0.889999985695,6000.0,0.1377,None,None,14460.0,None,None,None,None,50,325,160,160,None,None,None,None,0,120,0,0,0,0,None,N,14460.0,1.0,None,None,None,None,TomCalpAdjust,None,None,1.97062e+008,None,None
1499052,000,0104361,2017,1,F,01,0,Y,EOY ROLL,2016-11-19 06:22:51,LP401,2014-06-30 08:31:07,3,40.0,40,115,150,0.870000004768,4600.0,0.1056,None,None,12900.0,None,None,None,None,50,375,190,190,None,None,None,None,0,121,0,0,0,0,None,N,12900.0,0.879999995232,None,None,None,None,TomCalpAdjust,None,None,1.97125e+008,None,None
1499053,000,0104362,2017,1,F,01,0,Y,EOY ROLL,2016-11-19 06:22:51,LP401,2014-06-30 08:27:02.000001,3,39.0,39,112,150,0.860000014305,4368.0,0.1003,None,None,14440.0,None,None,None,None,40,425,210,210,None,None,None,None,0,105,0,0,0,0,None,N,14440.0,1.0,None,None,None,None,TomCalpAdjust,None,None,1.97058e+008,None,None
1499054,000,0104363,2017,1,F,01,0,Y,EOY ROLL,2016-11-19 06:22:51,LP401,2014-06-30 08:45:53,3,40.0,40,112,150,0.860000014305,4480.0,0.1028,None,None,14620.0,None,None,None,None,40,425,210,210,None,None,None,None,0,105,0,0,0,0,None,N,14620.0,1.0,None,None,None,None,TomCalpAdjust,None,None,1.97058e+008,None,None
1499055,000,0104364,2017,1,F,21,0,Y,EOY ROLL,2016-11-19 06:22:51,LP401,2014-06-30 08:40:01,3,37.0,37,112,150,0.860000014305,4144.0,0.0951,None,None,6950.0,None,None,None,None,40,210,105,105,None,None,None,None,0,105,0,0,0,0,None,N,6950.0,1.0,None,None,None,None,TomCalpAdjust,None,None,1.97059e+008,None,None
1499056,000,4603417,2017,1,F,01,0,Y,EOY ROLL,2016-11-19 06:22:51,LP401,2014-06-30 08:29:07,3,100.0,100,419,150,1.24000000954,41900.0,0.9619,None,None,25390.0,None,None,None,None,100,225,110,110,None,None,None,None,0,203,0,0,0,0,None,N,25390.0,0.910000026226,None,None,None,None,TomCalpAdjust,None,None,1.97028e+008,None,None
1499057,000,4603418,2017,1,A,01,0,Y,EOY ROLL,2016-11-19 06:22:51,LP401,2014-06-30 08:32:26,3,None,None,None,None,1.0,43560.0,1.0,None,None,43230.0,None,None,None,None,1,47500,23750,23750,None,None,None,None,0,308,0,0,0,0,None,N,43230.0,0.910000026226,None,None,None,None,TomCalpAdjust,None,None,1.97028e+008,None,None
1499058,000,4603418,2017,2,A,09,0,Y,EOY ROLL,2016-11-19 06:22:51,LP401,2014-06-30 08:32:26,3,None,None,None,None,1.0,91476.0,2.1,None,None,0.0,None,None,None,None,1,9500,9500,9500,None,None,None,None,0,308,0,0,0,0,None,N,18150.0,0.910000026226,None,None,None,None,TomCalpAdjust,None,None,1.97028e+008,None,None
1499059,000,4603419,2017,1,F,09,0,Y,EOY ROLL,2016-11-19 06:22:51,LP401,2014-06-30 08:26:01,3,27.0,27,253,150,1.16999995708,6831.0,0.1568,None,None,3000.0,None,None,None,None,100,45,23,23,None,None,None,None,0,203,0,0,0,0,None,N,3000.0,0.910000026226,None,None,None,None,TomCalpAdjust,None,None,1.97028e+008,None,None
1499060,000,4603419,2017,2,F,09,0,Y,EOY ROLL,2016-11-19 06:22:51,LP401,2014-06-30 08:26:01,3,25.0,25,253,150,1.16999995708,6325.0,0.1452,None,None,2950.0,None,None,None,None,100,45,23,23,None,None,None,None,0,203,0,0,0,0,None,N,2950.0,0.910000026226,None,None,None,None,TomCalpAdjust,None,None,1.97028e+008,None,None
1499061,000,4603419,2017,3,F,01,0,Y,EOY ROLL,2016-11-19 06:22:51,LP401,2014-06-30 08:26:01,3,78.0,78,237,150,1.14999997616,18486.0,0.4244,None,None,21010.0,None,None,None,None,100,225,110,110,None,None,None,None,0,203,0,0,0,0,None,N,21010.0,0.910000026226,None,None,None,None,TomCalpAdjust,None,None,1.97028e+008,None,None
1499062,000,4603420,2017,1,A,01,0,Y,EOY ROLL,2016-11-19 06:22:51,LP401,2014-06-30 08:26:01,3,None,None,None,None,1.0,43560.0,1.0,None,None,16740.0,None,None,None,None,1,22500,11250,11250,06,None,-20,None,0,303,0,0,0,0,None,N,16740.0,0.930000007153,None,None,None,None,TomCalpAdjust,None,None,1.97028e+008,None,None
1499063,000,4603420,2017,2,A,09,0,Y,EOY ROLL,2016-11-19 06:22:51,LP401,2014-06-30 08:26:01,3,None,None,None,None,1.0,162479.0,3.73,None,None,0.0,None,None,None,None,1,4500,4500,4500,06,None,-20,None,0,303,0,0,0,0,None,N,12490.0,0.930000007153,None,None,None,None,TomCalpAdjust,None,None,1.97158e+008,None,None
1499288,000,1902941,2017,1,F,21,0,Y,EOY ROLL,2016-11-19 06:22:51,LP401,2014-06-30 08:25:55,3,40.0,40,50,150,0.569999992847,2000.0,0.0459,None,None,4550.0,None,None,None,None,40,210,105,105,None,None,None,None,0,105,0,0,0,0,None,N,4550.0,0.949999988079,None,None,None,None,TomCalpAdjust,None,None,1.97031e+008,None,None
1499289,000,1902942,2017,1,F,21,0,Y,EOY ROLL,2016-11-19 06:22:51,LP401,2014-06-30 08:47:43,3,55.0,55,115,150,0.870000004768,6325.0,0.1452,None,None,8240.0,None,None,None,None,40,210,105,105,None,None,None,None,0,105,0,0,0,0,None,N,8240.0,0.949999988079,None,None,None,None,TomCalpAdjust,None,None,1.97031e+008,None,None
1499290,000,1902944,2017,1,A,01,0,Y,EOY ROLL,2016-11-19 06:22:51,LP401,2014-06-30 08:43:46,3,None,None,None,None,1.0,23806.0,0.5465,None,None,25380.0,None,None,None,None,1,32500,16250,16250,20,None,1,None,0,305,0,0,0,0,None,N,25380.0,1.0,None,None,None,None,TomCalpAdjust,None,None,1.97176e+008,None,None
1499291,000,1902946,2017,1,F,01,0,Y,EOY ROLL,2016-11-19 06:22:51,LP401,2014-06-30 08:52:07,3,60.0,60,50,150,0.569999992847,3000.0,0.0689,None,None,11480.0,None,None,None,None,40,425,210,210,None,None,None,None,0,105,0,0,0,0,None,N,11480.0,0.949999988079,None,None,None,None,TomCalpAdjust,None,None,1.97156e+008,None,None
1499292,000,1902952,2017,1,F,21,0,Y,EOY ROLL,2016-11-19 06:22:51,LP401,2014-06-30 08:40:34.000001,3,60.0,60,135,150,0.949999988079,8100.0,0.186,None,None,10830.0,None,None,None,None,60,190,95,95,20,None,None,None,0,138,0,0,0,0,None,N,10830.0,1.0,None,None,None,None,None,None,None,1.97156e+008,None,None
1499293,000,1902953,2017,1,F,01,0,Y,EOY ROLL,2016-11-19 06:22:51,LP401,2014-06-30 08:27:36,3,60.0,60,135,150,0.949999988079,8100.0,0.186,None,None,21380.0,None,None,None,None,60,375,190,190,None,None,None,None,0,138,0,0,0,0,None,N,21380.0,1.0,None,None,None,None,TomCalpAdjust,None,None,1.97156e+008,None,None
1499294,000,1902954,2017,1,F,01,0,Y,EOY ROLL,2016-11-19 06:22:51,LP401,2014-06-30 08:37:32,3,50.0,50,90,150,0.769999980927,4500.0,0.1033,None,None,10590.0,None,None,None,None,50,275,140,140,None,None,None,None,0,119,0,0,0,0,None,N,10590.0,1.0,None,None,None,None,TomCalpAdjust,None,None,1.97156e+008,None,None
1499295,000,1902955,2017,1,F,22,0,Y,EOY ROLL,2016-11-19 06:22:51,LP401,2014-06-30 08:43:30,3,50.0,50,90,150,0.769999980927,4500.0,0.1033,None,None,None,None,None,None,None,50,140,70,70,None,None,None,None,0,119,0,0,0,0,None,N,5390.0,1.0,None,None,None,None,TomCalpAdjust,None,None,1.97156e+008,None,None
1499296,000,5614782,2017,1,F,01,0,Y,EOY ROLL,2016-11-19 06:22:51,LP401,2014-06-30 08:32:21,3,100.0,100,160,150,1.02999997139,16000.0,0.3673,None,None,69530.0,None,None,None,None,100,675,340,340,None,None,None,None,0,212,0,0,0,0,None,N,69530.0,1.0,None,None,None,None,TomCalpAdjust,None,None,1.97032e+008,None,None
1499297,000,5614783,2017,1,F,01,0,Y,EOY ROLL,2016-11-19 06:22:51,None,None,3,100.0,100,160,150,1.02999997139,16000.0,0.3673,None,None,69530.0,None,None,None,None,100,675,340,340,None,None,None,None,0,212,0,0,0,0,None,N,69530.0,1.0,None,None,None,None,TomCalpAdjust,None,None,1.97032e+008,None,None
1499298,000,5614784,2017,1,F,01,0,Y,EOY ROLL,2016-11-19 06:22:51,LP401,2014-06-30 08:25:55,3,100.0,100,160,150,1.02999997139,16000.0,0.3673,None,None,69530.0,None,None,None,None,100,675,340,340,None,None,None,None,0,212,0,0,0,0,None,N,69530.0,1.0,None,None,None,None,TomCalpAdjust,None,None,1.97032e+008,None,None
